"UniqueKey","RECSTATUS","GlobalRecordId","FirstSaveLogonName","FirstSaveTime","LastSaveLogonName","LastSaveTime","FKEY","study_id_expo","trial_expo","Group_expo","Time1","dayspostcalving","from1","to1","Def","COV","DetectionMethod","Ounit1","stratifyingvariable","study_id_expo1","T","trial_expo1","U","Estimatetype","Estimatescale","Group_expo1","CIlevel"
154,1,542d5ffe-9b70-4324-9b9a-596258bd626b,ADDS\mafifi,6/10/2019 2:53:43 AM,ADDS\mafifi,6/10/2019 2:53:43 AM,565328be-9c8d-4dad-8226-ad7d3f7c881f,608,1,2_Cefquinome,1,,3,10,,,Culture,Quarter,No-stratification (totals),608,1,1,Quarter,OR,linear,2_Cefquinome,95%
155,1,184bf93a-bbba-45d2-81f1-8ff4e5a1fb6e,ADDS\mafifi,6/10/2019 2:54:23 AM,ADDS\mafifi,6/10/2019 2:54:30 AM,52e58be9-6520-46bc-9992-f11a89f0022e,608,1,3_Cloxa,1,,3,10,,,Culture,Quarter,No-stratification (totals),608,1,1,Quarter,OR,linear,3_Cloxa,95%
156,1,fbf2f4c2-d4eb-40a8-9bc9-8c26a92c0bd6,ADDS\mafifi,7/4/2019 3:14:37 PM,ADDS\mafifi,7/4/2019 3:14:37 PM,d7971834-b035-4762-b5cd-393ae93d47d3,346,1,1_Ceftiofur+TS,1,,,,,,Culture,Quarter,No-stratification (totals),,,,,,,,
157,1,f68b5f73-4b45-4950-85a4-177e8728a1e2,ADDS\mafifi,7/4/2019 3:15:06 PM,ADDS\mafifi,7/4/2019 3:15:06 PM,f5183967-cd84-47f3-bcbc-d81877365506,346,1,2_Ceftiofur+TS,1,,,,,,Culture,Quarter,No-stratification (totals),,,,,,,,
159,1,c78f6c87-ddaa-4ca6-aced-b9f2f1a98f03,ADDS\mafifi,6/11/2020 5:13:13 PM,ADDS\mafifi,6/11/2020 5:14:22 PM,8c018fba-b263-4749-8aa1-4171c77189a1,904,1,1_penicillin + fradiomycin,1,,,,,,Culture,Quarter,No-stratification (totals),,,,,,,,
160,1,c747d5ef-622d-4b6b-af54-fba54c8bbf91,ADDS\mafifi,6/11/2020 5:15:28 PM,ADDS\mafifi,6/11/2020 5:15:30 PM,3f3589b6-442c-4ab1-a7fb-612f5e615a13,904,1,2_penicillin + fradiomycin+TS,1,,,,,,Culture,Quarter,No-stratification (totals),,,,,,,,
161,1,e51374d9-d65e-4547-b5c4-c0f3b993542a,ADDS\mafifi,6/11/2020 6:10:02 PM,ADDS\mafifi,6/11/2020 6:12:06 PM,059891f7-5f07-47b8-ac88-56c3e2f9db19,904,2,1_penicillin + fradiomycin,1,,,,,,Culture,Quarter,No-stratification (totals),,,,,,,,
162,1,527c3311-c2ea-452c-a641-b696e55a8755,ADDS\mafifi,6/11/2020 6:10:31 PM,ADDS\mafifi,6/11/2020 6:13:04 PM,809cc813-b47c-4236-9640-8785db7dd0f9,904,2,2_penicillin + fradiomycin+TS,1,,,,,,Culture,Quarter,No-stratification (totals),,,,,,,,
163,1,b0ca19f6-90ce-453b-97d2-a0d4ca800d02,ADDS\mafifi,6/11/2020 6:58:39 PM,ADDS\mafifi,6/11/2020 6:58:39 PM,0e29aa5f-dc52-4ca6-a3a2-dfdbe77e29eb,904,3,1_penicillin + fradiomycin,1,,,,,,Culture,Quarter,No-stratification (totals),,,,,,,,
164,1,2a994c51-ec67-4057-afaf-be09e3727952,ADDS\mafifi,6/11/2020 6:59:11 PM,ADDS\mafifi,6/11/2020 6:59:11 PM,d1069f5c-34cd-4287-a588-88eac01da560,904,3,2_penicillin + fradiomycin+TS,1,,,,,,Culture,Quarter,No-stratification (totals),,,,,,,,
165,1,dcebef2c-b86f-4c76-9818-7c6ef1bfae20,ADDS\mafifi,6/11/2020 7:12:48 PM,ADDS\mafifi,6/13/2020 10:44:44 PM,073f64bb-b886-409a-b1da-f3b914ea77f3,627,1,2_Ab mixture+TS,1,,,,,,Culture,Cow,No-stratification (totals),627,1,1,Cow,OR,linear,2_Ab mixture+TS,
